YEAR,MMWR-YEAR,MMWR-WEEK,CUMULATIVE RATE,WEEKLY RATE 
2021-22,2021.0,44.0,1.1,0.0
2021-22,2021.0,44.0,0.1,0.0
2021-22,2021.0,44.0,0.1,0.0
2021-22,2021.0,44.0,0.2,0.1
2021-22,2021.0,44.0,0.2,0.0
2021-22,2021.0,44.0,0.1,0.0
2021-22,2021.0,44.0,0.1,0.0
2021-22,2021.0,44.0,0.2,0.1
2021-22,2021.0,44.0,0.2,0.0
2021-22,2021.0,44.0,0.0,0.0
2021-22,2021.0,45.0,0.2,0.1
2021-22,2021.0,45.0,0.2,0.0
2021-22,2021.0,45.0,0.1,0.0
2021-22,2021.0,45.0,0.1,0.0
2021-22,2021.0,45.0,0.2,0.1
2021-22,2021.0,45.0,0.2,0.0
2021-22,2021.0,45.0,0.2,0.1
2021-22,2021.0,45.0,0.0,0.0
2021-22,2021.0,45.0,1.2,0.0
2021-22,2021.0,45.0,0.2,0.1
2021-22,2021.0,45.0,0.2,0.1
2021-22,2021.0,45.0,0.2,0.1
2021-22,2021.0,45.0,0.2,0.1
2021-22,2021.0,45.0,0.1,0.0
2021-22,2021.0,45.0,1.1,0.0
2021-22,2021.0,45.0,0.2,0.1
2021-22,2021.0,45.0,0.1,0.0
2021-22,2021.0,45.0,0.0,0.0
2021-22,2021.0,45.0,0.2,0.0
2021-22,2021.0,45.0,0.8,0.4
2021-22,2021.0,45.0,0.0,0.0
2021-22,2021.0,45.0,0.1,0.0
2021-22,2021.0,45.0,0.2,0.0
2021-22,2021.0,45.0,0.2,0.0
2021-22,2021.0,46.0,0.3,0.1
2021-22,2021.0,46.0,1.1,0.0
2021-22,2021.0,46.0,0.2,0.0
2021-22,2021.0,46.0,0.2,0.1
2021-22,2021.0,46.0,0.4,0.2
2021-22,2021.0,46.0,0.3,0.1
2021-22,2021.0,46.0,0.3,0.1
2021-22,2021.0,46.0,0.3,0.1
2021-22,2021.0,46.0,0.4,0.2
2021-22,2021.0,46.0,0.3,0.0
2021-22,2021.0,46.0,0.2,0.1
2021-22,2021.0,46.0,1.2,0.0
2021-22,2021.0,46.0,0.1,0.0
2021-22,2021.0,46.0,0.2,0.1
2021-22,2021.0,46.0,0.3,0.1
2021-22,2021.0,46.0,0.3,0.1
2021-22,2021.0,46.0,0.3,0.2
2021-22,2021.0,46.0,0.0,0.0
2021-22,2021.0,46.0,0.8,0.0
2021-22,2021.0,46.0,0.5,0.2
2021-22,2021.0,46.0,0.0,0.0
2021-22,2021.0,46.0,0.3,0.1
2021-22,2021.0,46.0,0.3,0.2
2021-22,2021.0,46.0,0.3,0.1
2021-22,2021.0,47.0,0.4,0.0
2021-22,2021.0,47.0,0.4,0.4
2021-22,2021.0,47.0,0.5,0.0
2021-22,2021.0,47.0,0.4,0.0
2021-22,2021.0,47.0,0.4,0.1
2021-22,2021.0,47.0,0.8,0.0
2021-22,2021.0,47.0,0.0,0.0
2021-22,2021.0,47.0,0.4,0.1
2021-22,2021.0,47.0,1.1,0.0
2021-22,2021.0,47.0,0.4,0.2
2021-22,2021.0,47.0,0.5,0.1
2021-22,2021.0,47.0,0.4,0.2
2021-22,2021.0,47.0,0.7,0.3
2021-22,2021.0,47.0,0.4,0.2
2021-22,2021.0,47.0,0.5,0.2
2021-22,2021.0,47.0,0.3,0.2
2021-22,2021.0,47.0,1.2,0.0
2021-22,2021.0,47.0,0.4,0.2
2021-22,2021.0,47.0,0.5,0.2
2021-22,2021.0,47.0,0.4,0.1
2021-22,2021.0,47.0,0.7,0.3
2021-22,2021.0,47.0,0.4,0.1
2021-22,2021.0,47.0,0.3,0.2
2021-22,2021.0,47.0,0.4,0.1
2021-22,2021.0,48.0,0.7,0.3
2021-22,2021.0,48.0,0.7,0.3
2021-22,2021.0,48.0,0.8,0.3
2021-22,2021.0,48.0,0.7,0.3
2021-22,2021.0,48.0,0.6,0.2
2021-22,2021.0,48.0,1.2,0.5
2021-22,2021.0,48.0,0.6,0.2
2021-22,2021.0,48.0,0.3,0.0
2021-22,2021.0,48.0,1.7,0.6
2021-22,2021.0,48.0,0.7,0.2
2021-22,2021.0,48.0,0.7,0.2
2021-22,2021.0,48.0,0.6,0.1
2021-22,2021.0,48.0,0.5,0.2
2021-22,2021.0,48.0,0.5,0.1
2021-22,2021.0,48.0,0.7,0.4
2021-22,2021.0,48.0,0.5,0.0
2021-22,2021.0,48.0,1.2,0.4
2021-22,2021.0,48.0,0.0,0.0
2021-22,2021.0,48.0,0.6,0.1
2021-22,2021.0,48.0,1.9,0.6
2021-22,2021.0,48.0,0.6,0.3
2021-22,2021.0,48.0,1.2,0.5
2021-22,2021.0,48.0,0.6,0.3
2021-22,2021.0,48.0,0.3,0.0
2021-22,2021.0,49.0,1.1,0.4
2021-22,2021.0,49.0,1.9,0.7
2021-22,2021.0,49.0,1.0,0.4
2021-22,2021.0,49.0,0.4,0.0
2021-22,2021.0,49.0,2.8,1.1
2021-22,2021.0,49.0,1.1,0.5
2021-22,2021.0,49.0,1.2,0.4
2021-22,2021.0,49.0,1.9,0.7
2021-22,2021.0,49.0,1.0,0.4
2021-22,2021.0,49.0,0.3,0.0
2021-22,2021.0,49.0,2.5,0.6
2021-22,2021.0,49.0,1.2,0.4
2021-22,2021.0,49.0,1.2,0.4
2021-22,2021.0,49.0,1.0,0.4
2021-22,2021.0,49.0,1.0,0.4
2021-22,2021.0,49.0,0.8,0.3
2021-22,2021.0,49.0,1.8,1.1
2021-22,2021.0,49.0,1.0,0.5
2021-22,2021.0,49.0,1.1,0.4
2021-22,2021.0,49.0,1.2,0.0
2021-22,2021.0,49.0,5.7,5.7
2021-22,2021.0,49.0,0.9,0.3
2021-22,2021.0,49.0,1.0,0.4
2021-22,2021.0,49.0,1.1,0.5
2021-22,2021.0,50.0,1.7,0.6
2021-22,2021.0,50.0,1.7,0.6
2021-22,2021.0,50.0,1.0,0.2
2021-22,2021.0,50.0,1.4,0.4
2021-22,2021.0,50.0,1.7,0.6
2021-22,2021.0,50.0,3.4,1.6
2021-22,2021.0,50.0,1.0,0.0
2021-22,2021.0,50.0,1.2,0.0
2021-22,2021.0,50.0,5.7,0.0
2021-22,2021.0,50.0,1.1,0.3
2021-22,2021.0,50.0,1.6,0.6
2021-22,2021.0,50.0,3.0,1.1
2021-22,2021.0,50.0,1.8,0.6
2021-22,2021.0,50.0,2.5,0.0
2021-22,2021.0,50.0,1.5,0.5
2021-22,2021.0,50.0,0.4,0.1
2021-22,2021.0,50.0,1.5,0.4
2021-22,2021.0,50.0,0.5,0.1
2021-22,2021.0,50.0,2.8,0.0
2021-22,2021.0,50.0,1.8,0.6
2021-22,2021.0,50.0,1.8,0.6
2021-22,2021.0,50.0,1.5,0.5
2021-22,2021.0,50.0,3.0,1.1
2021-22,2021.0,50.0,1.8,0.6
2021-22,2021.0,51.0,2.4,0.7
2021-22,2021.0,51.0,2.5,0.8
2021-22,2021.0,51.0,2.3,0.7
2021-22,2021.0,51.0,3.9,1.1
2021-22,2021.0,51.0,0.8,0.3
2021-22,2021.0,51.0,2.0,0.5
2021-22,2021.0,51.0,4.0,1.0
2021-22,2021.0,51.0,2.2,0.7
2021-22,2021.0,51.0,2.5,0.7
2021-22,2021.0,51.0,2.5,0.7
2021-22,2021.0,51.0,3.7,1.2
2021-22,2021.0,51.0,0.6,0.2
2021-22,2021.0,51.0,2.6,0.8
2021-22,2021.0,51.0,2.1,0.6
2021-22,2021.0,51.0,4.0,1.0
2021-22,2021.0,51.0,2.3,0.7
2021-22,2021.0,51.0,1.2,0.2
2021-22,2021.0,51.0,4.2,0.7
2021-22,2021.0,51.0,1.6,0.5
2021-22,2021.0,51.0,2.4,0.6
2021-22,2021.0,51.0,1.5,0.5
2021-22,2021.0,51.0,5.7,0.0
2021-22,2021.0,51.0,1.9,0.6
2021-22,2021.0,51.0,2.8,1.6
2021-22,2021.0,52.0,2.5,0.9
2021-22,2021.0,52.0,4.9,0.7
2021-22,2021.0,52.0,2.8,0.9
2021-22,2021.0,52.0,2.0,0.7
2021-22,2021.0,52.0,4.4,1.6
2021-22,2021.0,52.0,5.7,0.0
2021-22,2021.0,52.0,2.6,1.1
2021-22,2021.0,52.0,3.1,0.8
2021-22,2021.0,52.0,0.8,0.2
2021-22,2021.0,52.0,3.3,1.0
2021-22,2021.0,52.0,5.1,1.1
2021-22,2021.0,52.0,3.1,1.0
2021-22,2021.0,52.0,6.2,2.5
2021-22,2021.0,52.0,3.5,1.0
2021-22,2021.0,52.0,3.5,1.0
2021-22,2021.0,52.0,3.5,0.9
2021-22,2021.0,52.0,3.5,1.0
2021-22,2021.0,52.0,3.1,1.0
2021-22,2021.0,52.0,5.1,1.0
2021-22,2021.0,52.0,3.0,1.0
2021-22,2021.0,52.0,1.2,0.3
2021-22,2021.0,52.0,6.2,2.2
2021-22,2021.0,52.0,3.3,1.0
2021-22,2021.0,52.0,3.4,1.0
2021-22,2022.0,1.0,3.8,0.6
2021-22,2022.0,1.0,5.7,0.7
2021-22,2022.0,1.0,3.8,0.7
2021-22,2022.0,1.0,1.0,0.2
2021-22,2022.0,1.0,6.9,0.6
2021-22,2022.0,1.0,4.1,0.6
2021-22,2022.0,1.0,4.1,0.6
2021-22,2022.0,1.0,4.1,0.6
2021-22,2022.0,1.0,3.7,0.6
2021-22,2022.0,1.0,5.8,0.7
2021-22,2022.0,1.0,3.7,0.7
2021-22,2022.0,1.0,1.5,0.4
2021-22,2022.0,1.0,6.7,0.6
2021-22,2022.0,1.0,3.9,0.6
2021-22,2022.0,1.0,4.1,0.7
2021-22,2022.0,1.0,4.0,0.6
2021-22,2022.0,1.0,3.1,0.5
2021-22,2022.0,1.0,6.1,1.3
2021-22,2022.0,1.0,2.7,0.7
2021-22,2022.0,1.0,6.4,2.0
2021-22,2022.0,1.0,5.7,0.0
2021-22,2022.0,1.0,2.9,0.4
2021-22,2022.0,1.0,4.1,1.0
2021-22,2022.0,1.0,3.5,0.7
2021-22,2022.0,2.0,6.5,0.4
2021-22,2022.0,2.0,3.7,0.7
2021-22,2022.0,2.0,4.4,0.4
2021-22,2022.0,2.0,4.1,0.6
2021-22,2022.0,2.0,4.7,0.6
2021-22,2022.0,2.0,3.5,0.6
2021-22,2022.0,2.0,11.5,5.7
2021-22,2022.0,2.0,7.2,0.8
2021-22,2022.0,2.0,3.0,0.2
2021-22,2022.0,2.0,4.6,0.5
2021-22,2022.0,2.0,4.2,0.3
2021-22,2022.0,2.0,4.6,0.5
2021-22,2022.0,2.0,4.4,0.3
2021-22,2022.0,2.0,6.9,0.0
2021-22,2022.0,2.0,1.1,0.1
2021-22,2022.0,2.0,4.3,0.6
2021-22,2022.0,2.0,6.3,0.5
2021-22,2022.0,2.0,4.0,0.3
2021-22,2022.0,2.0,4.5,0.4
2021-22,2022.0,2.0,7.3,0.6
2021-22,2022.0,2.0,1.7,0.2
2021-22,2022.0,2.0,4.1,0.3
2021-22,2022.0,2.0,6.2,0.5
2021-22,2022.0,2.0,4.4,0.6
2021-22,2022.0,3.0,4.2,0.1
2021-22,2022.0,3.0,6.5,0.3
2021-22,2022.0,3.0,4.8,0.4
2021-22,2022.0,3.0,1.2,0.0
2021-22,2022.0,3.0,7.5,0.6
2021-22,2022.0,3.0,4.6,0.2
2021-22,2022.0,3.0,4.5,0.3
2021-22,2022.0,3.0,1.8,0.0
2021-22,2022.0,3.0,7.9,0.6
2021-22,2022.0,3.0,4.8,0.2
2021-22,2022.0,3.0,4.8,0.2
2021-22,2022.0,3.0,4.7,0.2
2021-22,2022.0,3.0,4.2,0.2
2021-22,2022.0,3.0,6.6,0.3
2021-22,2022.0,3.0,4.7,0.4
2021-22,2022.0,3.0,11.5,0.0
2021-22,2022.0,3.0,4.3,0.7
2021-22,2022.0,3.0,5.0,0.3
2021-22,2022.0,3.0,4.7,0.3
2021-22,2022.0,3.0,4.2,0.5
2021-22,2022.0,3.0,7.2,0.7
2021-22,2022.0,3.0,3.7,0.7
2021-22,2022.0,3.0,7.2,0.0
2021-22,2022.0,3.0,4.6,0.5
2021-22,2022.0,4.0,4.4,0.2
2021-22,2022.0,4.0,11.5,0.0
2021-22,2022.0,4.0,7.2,0.0
2021-22,2022.0,4.0,3.9,0.2
2021-22,2022.0,4.0,7.4,0.2
2021-22,2022.0,4.0,4.8,0.2
2021-22,2022.0,4.0,4.4,0.2
2021-22,2022.0,4.0,5.2,0.2
2021-22,2022.0,4.0,4.7,0.1
2021-22,2022.0,4.0,4.8,0.2
2021-22,2022.0,4.0,5.0,0.2
2021-22,2022.0,4.0,7.9,0.0
2021-22,2022.0,4.0,1.8,0.0
2021-22,2022.0,4.0,4.9,0.2
2021-22,2022.0,4.0,4.9,0.2
2021-22,2022.0,4.0,6.8,0.2
2021-22,2022.0,4.0,4.4,0.2
2021-22,2022.0,4.0,4.8,0.2
2021-22,2022.0,4.0,1.2,0.0
2021-22,2022.0,4.0,5.0,0.2
2021-22,2022.0,4.0,7.5,0.0
2021-22,2022.0,4.0,4.7,0.1
2021-22,2022.0,4.0,6.7,0.2
2021-22,2022.0,4.0,4.4,0.1
2021-22,2022.0,5.0,7.9,0.0
2021-22,2022.0,5.0,4.9,0.2
2021-22,2022.0,5.0,5.1,0.1
2021-22,2022.0,5.0,5.0,0.2
2021-22,2022.0,5.0,4.5,0.2
2021-22,2022.0,5.0,7.0,0.3
2021-22,2022.0,5.0,5.2,0.2
2021-22,2022.0,5.0,5.1,0.1
2021-22,2022.0,5.0,1.3,0.0
2021-22,2022.0,5.0,7.5,0.0
2021-22,2022.0,5.0,4.9,0.2
2021-22,2022.0,5.0,5.0,0.2
2021-22,2022.0,5.0,4.6,0.2
2021-22,2022.0,5.0,7.1,0.3
2021-22,2022.0,5.0,5.1,0.2
2021-22,2022.0,5.0,1.8,0.0
2021-22,2022.0,5.0,4.6,0.2
2021-22,2022.0,5.0,7.6,0.2
2021-22,2022.0,5.0,4.7,0.7
2021-22,2022.0,5.0,5.4,0.2
2021-22,2022.0,5.0,4.7,0.3
2021-22,2022.0,5.0,11.5,0.0
2021-22,2022.0,5.0,7.2,0.0
2021-22,2022.0,5.0,5.1,0.3
2021-22,2022.0,6.0,5.2,0.2
2021-22,2022.0,6.0,5.1,0.2
2021-22,2022.0,6.0,5.3,0.2
2021-22,2022.0,6.0,8.4,0.6
2021-22,2022.0,6.0,1.9,0.1
2021-22,2022.0,6.0,5.5,0.3
2021-22,2022.0,6.0,7.4,0.3
2021-22,2022.0,6.0,4.7,0.1
2021-22,2022.0,6.0,5.2,0.2
2021-22,2022.0,6.0,5.1,0.2
2021-22,2022.0,6.0,5.3,0.2
2021-22,2022.0,6.0,5.3,0.3
2021-22,2022.0,6.0,5.8,0.3
2021-22,2022.0,6.0,4.9,0.2
2021-22,2022.0,6.0,11.5,0.0
2021-22,2022.0,6.0,7.2,0.0
2021-22,2022.0,6.0,5.9,1.2
2021-22,2022.0,6.0,8.1,0.5
2021-22,2022.0,6.0,4.8,0.1
2021-22,2022.0,6.0,8.1,0.6
2021-22,2022.0,6.0,1.4,0.1
2021-22,2022.0,6.0,5.4,0.2
2021-22,2022.0,6.0,7.3,0.3
2021-22,2022.0,6.0,4.7,0.1
2021-22,2022.0,7.0,4.9,0.2
2021-22,2022.0,7.0,7.6,0.4
2021-22,2022.0,7.0,5.6,0.2
2021-22,2022.0,7.0,8.1,0.0
2021-22,2022.0,7.0,5.0,0.2
2021-22,2022.0,7.0,8.3,0.2
2021-22,2022.0,7.0,6.9,1.0
2021-22,2022.0,7.0,7.6,0.4
2021-22,2022.0,7.0,11.5,0.0
2021-22,2022.0,7.0,5.2,0.3
2021-22,2022.0,7.0,6.1,0.3
2021-22,2022.0,7.0,5.6,0.3
2021-22,2022.0,7.0,5.5,0.3
2021-22,2022.0,7.0,5.2,0.1
2021-22,2022.0,7.0,1.4,0.1
2021-22,2022.0,7.0,5.4,0.2
2021-22,2022.0,7.0,4.9,0.2
2021-22,2022.0,7.0,7.7,0.3
2021-22,2022.0,7.0,5.7,0.2
2021-22,2022.0,7.0,2.0,0.1
2021-22,2022.0,7.0,8.4,0.0
2021-22,2022.0,7.0,5.6,0.3
2021-22,2022.0,7.0,5.2,0.2
2021-22,2022.0,7.0,5.4,0.2
2021-22,2022.0,8.0,6.1,0.4
2021-22,2022.0,8.0,6.5,0.5
2021-22,2022.0,8.0,8.3,0.0
2021-22,2022.0,8.0,5.5,0.5
2021-22,2022.0,8.0,5.6,0.4
2021-22,2022.0,8.0,11.5,0.0
2021-22,2022.0,8.0,8.0,0.4
2021-22,2022.0,8.0,7.4,0.5
2021-22,2022.0,8.0,5.7,0.3
2021-22,2022.0,8.0,5.9,0.3
2021-22,2022.0,8.0,2.3,0.2
2021-22,2022.0,8.0,5.5,0.3
2021-22,2022.0,8.0,8.4,0.0
2021-22,2022.0,8.0,8.0,0.3
2021-22,2022.0,8.0,5.2,0.3
2021-22,2022.0,8.0,6.0,0.4
2021-22,2022.0,8.0,5.6,0.3
2021-22,2022.0,8.0,5.5,0.3
2021-22,2022.0,8.0,8.1,0.0
2021-22,2022.0,8.0,1.7,0.2
2021-22,2022.0,8.0,5.8,0.2
2021-22,2022.0,8.0,5.9,0.3
2021-22,2022.0,8.0,7.9,0.3
2021-22,2022.0,8.0,5.1,0.2
2021-22,2022.0,9.0,9.0,0.6
2021-22,2022.0,9.0,2.5,0.3
2021-22,2022.0,9.0,6.4,0.3
2021-22,2022.0,9.0,8.4,0.5
2021-22,2022.0,9.0,6.2,0.3
2021-22,2022.0,9.0,5.9,0.4
2021-22,2022.0,9.0,5.5,0.3
2021-22,2022.0,9.0,5.9,0.2
2021-22,2022.0,9.0,5.7,0.2
2021-22,2022.0,9.0,8.7,0.6
2021-22,2022.0,9.0,1.7,0.0
2021-22,2022.0,9.0,6.1,0.2
2021-22,2022.0,9.0,8.3,0.4
2021-22,2022.0,9.0,5.3,0.2
2021-22,2022.0,9.0,6.1,0.3
2021-22,2022.0,9.0,6.3,0.8
2021-22,2022.0,9.0,8.6,1.2
2021-22,2022.0,9.0,9.2,0.9
2021-22,2022.0,9.0,6.0,0.3
2021-22,2022.0,9.0,7.0,0.9
2021-22,2022.0,9.0,6.8,1.1
2021-22,2022.0,9.0,11.5,0.0
2021-22,2022.0,9.0,10.4,2.4
2021-22,2022.0,9.0,7.2,0.7
2021-22,2022.0,10.0,6.5,0.4
2021-22,2022.0,10.0,6.9,0.6
2021-22,2022.0,10.0,9.6,0.4
2021-22,2022.0,10.0,7.7,0.7
2021-22,2022.0,10.0,9.4,0.7
2021-22,2022.0,10.0,12.0,1.6
2021-22,2022.0,10.0,17.2,5.7
2021-22,2022.0,10.0,7.5,0.7
2021-22,2022.0,10.0,7.8,0.6
2021-22,2022.0,10.0,2.9,0.4
2021-22,2022.0,10.0,9.6,0.6
2021-22,2022.0,10.0,6.2,0.4
2021-22,2022.0,10.0,5.9,0.4
2021-22,2022.0,10.0,8.9,0.5
2021-22,2022.0,10.0,6.8,0.5
2021-22,2022.0,10.0,2.0,0.3
2021-22,2022.0,10.0,8.7,0.0
2021-22,2022.0,10.0,6.1,0.4
2021-22,2022.0,10.0,6.4,0.3
2021-22,2022.0,10.0,6.3,0.5
2021-22,2022.0,10.0,6.6,0.4
2021-22,2022.0,10.0,6.6,0.4
2021-22,2022.0,10.0,8.8,0.5
2021-22,2022.0,10.0,5.6,0.3
2021-22,2022.0,11.0,6.9,0.5
2021-22,2022.0,11.0,6.1,0.5
2021-22,2022.0,11.0,9.4,0.5
2021-22,2022.0,11.0,7.2,0.6
2021-22,2022.0,11.0,2.0,0.1
2021-22,2022.0,11.0,10.6,1.9
2021-22,2022.0,11.0,6.5,0.4
2021-22,2022.0,11.0,6.7,0.5
2021-22,2022.0,11.0,6.5,0.6
2021-22,2022.0,11.0,6.9,0.6
2021-22,2022.0,11.0,7.3,0.7
2021-22,2022.0,11.0,9.5,0.6
2021-22,2022.0,11.0,7.6,0.8
2021-22,2022.0,11.0,3.2,0.3
2021-22,2022.0,11.0,11.2,1.7
2021-22,2022.0,11.0,10.5,0.9
2021-22,2022.0,11.0,12.1,2.7
2021-22,2022.0,11.0,8.1,1.2
2021-22,2022.0,11.0,7.1,0.6
2021-22,2022.0,11.0,9.4,1.5
2021-22,2022.0,11.0,14.0,2.0
2021-22,2022.0,11.0,17.2,0.0
2021-22,2022.0,11.0,8.7,1.2
2021-22,2022.0,11.0,9.0,1.4
2021-22,2022.0,12.0,12.4,1.1
2021-22,2022.0,12.0,7.5,0.6
2021-22,2022.0,12.0,3.5,0.3
2021-22,2022.0,12.0,8.1,0.8
2021-22,2022.0,12.0,7.8,0.7
2021-22,2022.0,12.0,14.1,2.0
2021-22,2022.0,12.0,15.6,1.6
2021-22,2022.0,12.0,28.7,11.5
2021-22,2022.0,12.0,9.8,1.2
2021-22,2022.0,12.0,9.0,0.9
2021-22,2022.0,12.0,11.6,1.1
2021-22,2022.0,12.0,10.4,1.1
2021-22,2022.0,12.0,10.1,1.1
2021-22,2022.0,12.0,7.6,0.7
2021-22,2022.0,12.0,2.2,0.2
2021-22,2022.0,12.0,10.6,0.0
2021-22,2022.0,12.0,7.0,0.5
2021-22,2022.0,12.0,7.3,0.6
2021-22,2022.0,12.0,8.6,0.9
2021-22,2022.0,12.0,7.1,0.6
2021-22,2022.0,12.0,10.5,1.0
2021-22,2022.0,12.0,6.6,0.5
2021-22,2022.0,12.0,10.3,0.9
2021-22,2022.0,12.0,8.0,0.8
2021-22,2022.0,13.0,9.1,1.1
2021-22,2022.0,13.0,11.6,1.3
2021-22,2022.0,13.0,7.4,0.8
2021-22,2022.0,13.0,11.7,1.2
2021-22,2022.0,13.0,7.9,0.9
2021-22,2022.0,13.0,9.8,1.2
2021-22,2022.0,13.0,8.2,0.9
2021-22,2022.0,13.0,7.8,0.8
2021-22,2022.0,13.0,13.1,2.5
2021-22,2022.0,13.0,2.4,0.2
2021-22,2022.0,13.0,8.6,1.0
2021-22,2022.0,13.0,11.5,1.4
2021-22,2022.0,13.0,11.8,1.4
2021-22,2022.0,13.0,12.5,0.9
2021-22,2022.0,13.0,10.2,1.3
2021-22,2022.0,13.0,11.2,1.4
2021-22,2022.0,13.0,34.4,5.7
2021-22,2022.0,13.0,17.6,2.0
2021-22,2022.0,13.0,16.5,2.5
2021-22,2022.0,13.0,8.7,0.9
2021-22,2022.0,13.0,9.1,1.0
2021-22,2022.0,13.0,3.8,0.3
2021-22,2022.0,13.0,8.3,0.9
2021-22,2022.0,13.0,15.2,2.8
2021-22,2022.0,14.0,9.6,1.1
2021-22,2022.0,14.0,8.7,0.9
2021-22,2022.0,14.0,15.0,1.9
2021-22,2022.0,14.0,2.7,0.3
2021-22,2022.0,14.0,11.3,1.6
2021-22,2022.0,14.0,13.1,1.4
2021-22,2022.0,14.0,8.8,0.9
2021-22,2022.0,14.0,9.2,1.0
2021-22,2022.0,14.0,17.4,2.2
2021-22,2022.0,14.0,4.4,0.5
2021-22,2022.0,14.0,10.2,1.2
2021-22,2022.0,14.0,9.3,1.0
2021-22,2022.0,14.0,10.6,1.5
2021-22,2022.0,14.0,9.8,1.1
2021-22,2022.0,14.0,15.0,2.5
2021-22,2022.0,14.0,11.4,1.2
2021-22,2022.0,14.0,13.5,1.7
2021-22,2022.0,14.0,12.6,1.3
2021-22,2022.0,14.0,40.2,5.7
2021-22,2022.0,14.0,20.0,2.4
2021-22,2022.0,14.0,18.7,2.2
2021-22,2022.0,14.0,13.0,1.5
2021-22,2022.0,14.0,8.2,0.8
2021-22,2022.0,14.0,12.9,1.3
2021-22,2022.0,15.0,10.3,1.0
2021-22,2022.0,15.0,11.4,1.2
2021-22,2022.0,15.0,10.9,1.1
2021-22,2022.0,15.0,12.8,1.4
2021-22,2022.0,15.0,16.4,1.4
2021-22,2022.0,15.0,22.9,2.8
2021-22,2022.0,15.0,20.0,1.2
2021-22,2022.0,15.0,40.2,0.0
2021-22,2022.0,15.0,13.8,1.2
2021-22,2022.0,15.0,15.3,1.7
2021-22,2022.0,15.0,14.5,1.5
2021-22,2022.0,15.0,9.2,1.0
2021-22,2022.0,15.0,14.3,1.4
2021-22,2022.0,15.0,11.4,0.9
2021-22,2022.0,15.0,10.7,1.0
2021-22,2022.0,15.0,2.9,0.2
2021-22,2022.0,15.0,16.2,1.2
2021-22,2022.0,15.0,9.6,0.9
2021-22,2022.0,15.0,10.2,1.0
2021-22,2022.0,15.0,9.9,1.0
2021-22,2022.0,15.0,14.5,1.4
2021-22,2022.0,15.0,12.3,0.9
2021-22,2022.0,15.0,4.8,0.5
2021-22,2022.0,15.0,18.6,1.1
2021-22,2022.0,16.0,12.8,1.4
2021-22,2022.0,16.0,15.6,1.4
2021-22,2022.0,16.0,10.1,1.0
2021-22,2022.0,16.0,3.2,0.2
2021-22,2022.0,16.0,10.6,1.0
2021-22,2022.0,16.0,19.3,3.1
2021-22,2022.0,16.0,12.7,1.3
2021-22,2022.0,16.0,11.9,1.2
2021-22,2022.0,16.0,12.0,1.2
2021-22,2022.0,16.0,11.3,1.0
2021-22,2022.0,16.0,21.9,3.4
2021-22,2022.0,16.0,5.2,0.3
2021-22,2022.0,16.0,13.6,1.3
2021-22,2022.0,16.0,15.9,1.4
2021-22,2022.0,16.0,11.0,1.1
2021-22,2022.0,16.0,11.3,1.1
2021-22,2022.0,16.0,16.1,1.6
2021-22,2022.0,16.0,15.0,1.2
2021-22,2022.0,16.0,45.9,5.7
2021-22,2022.0,16.0,24.5,1.6
2021-22,2022.0,16.0,21.0,1.0
2021-22,2022.0,16.0,17.2,1.9
2021-22,2022.0,16.0,18.1,1.6
2021-22,2022.0,16.0,14.4,1.6
2021-22,2022.0,17.0,12.4,1.1
2021-22,2022.0,17.0,13.3,1.2
2021-22,2022.0,17.0,16.0,1.0
2021-22,2022.0,17.0,17.1,1.0
2021-22,2022.0,17.0,18.3,1.1
2021-22,2022.0,17.0,15.3,0.9
2021-22,2022.0,17.0,19.7,1.6
2021-22,2022.0,17.0,22.2,1.2
2021-22,2022.0,17.0,25.7,1.2
2021-22,2022.0,17.0,45.9,0.0
2021-22,2022.0,17.0,11.3,1.2
2021-22,2022.0,17.0,16.8,1.2
2021-22,2022.0,17.0,11.7,1.1
2021-22,2022.0,17.0,24.3,5.0
2021-22,2022.0,17.0,14.4,1.5
2021-22,2022.0,17.0,3.6,0.5
2021-22,2022.0,17.0,15.1,1.5
2021-22,2022.0,17.0,5.7,0.5
2021-22,2022.0,17.0,26.4,4.5
2021-22,2022.0,17.0,14.1,1.3
2021-22,2022.0,17.0,12.5,1.3
2021-22,2022.0,17.0,12.1,1.1
2021-22,2022.0,17.0,17.2,1.2
2021-22,2022.0,17.0,13.3,1.4
2021-22,2022.0,18.0,13.6,1.1
2021-22,2022.0,18.0,13.0,0.9
2021-22,2022.0,18.0,18.5,1.4
2021-22,2022.0,18.0,16.7,1.6
2021-22,2022.0,18.0,6.1,0.4
2021-22,2022.0,18.0,30.9,4.5
2021-22,2022.0,18.0,13.4,1.0
2021-22,2022.0,18.0,14.3,1.1
2021-22,2022.0,18.0,14.5,1.2
2021-22,2022.0,18.0,15.3,1.2
2021-22,2022.0,18.0,29.3,5.0
2021-22,2022.0,18.0,12.7,1.0
2021-22,2022.0,18.0,4.0,0.3
2021-22,2022.0,18.0,12.2,0.9
2021-22,2022.0,18.0,18.0,1.2
2021-22,2022.0,18.0,16.1,1.7
2021-22,2022.0,18.0,18.2,1.1
2021-22,2022.0,18.0,22.7,0.5
2021-22,2022.0,18.0,26.5,0.8
2021-22,2022.0,18.0,45.9,0.0
2021-22,2022.0,18.0,16.8,0.8
2021-22,2022.0,18.0,19.6,1.3
2021-22,2022.0,18.0,16.2,0.9
2021-22,2022.0,18.0,22.2,2.5
