Date,Open,High,Low,Close,Adj Close,Volume
2021-05-13,180.380005,183.679993,180.380005,183.389999,175.331619,31900
2021-05-14,183.570007,184.669998,183.570007,184.639999,176.526703,6000
2021-05-17,184.479996,185.559998,184.479996,184.919998,176.794373,3900
2021-05-18,185.539993,185.589996,184.800003,184.800003,176.679657,2300
2021-05-19,183.199997,183.860001,182.429993,183.860001,175.780975,5000
2021-05-20,183.759995,186.600006,183.759995,186.479996,178.285843,2100
2021-05-21,186.919998,187.660004,186.160004,186.160004,177.979889,2900
2021-05-24,187.029999,187.029999,186.050003,186.050003,177.874725,3000
2021-05-25,186.919998,186.919998,184.830002,184.830002,176.708359,15900
2021-05-26,184.259995,184.440002,184.229996,184.440002,176.335464,10300
2021-05-27,184.949997,184.949997,183.889999,183.929993,175.84787,6000
2021-05-28,185.710007,185.710007,184.320007,184.399994,176.297226,2800
2021-06-01,185.389999,185.389999,182.389999,182.419998,174.404251,6700
2021-06-02,182.949997,183.350006,182.330002,182.479996,174.461609,9100
2021-06-03,182.710007,183.360001,182.520004,183.070007,175.025696,6200
2021-06-04,183.940002,183.940002,183.050003,183.089996,175.0448,3200
2021-06-07,183.110001,185.5,183.029999,184.210007,176.115585,5800
2021-06-08,184.550003,184.550003,182.5,183.630005,175.561066,3800
2021-06-09,184.0,186.669998,184.0,186.630005,178.42926,11000
2021-06-10,186.619995,189.580002,186.619995,189.580002,181.952545,5500
2021-06-11,189.529999,189.529999,186.830002,187.830002,180.27298,4200
2021-06-14,188.080002,188.080002,186.949997,187.509995,179.965851,6200
2021-06-15,188.399994,188.399994,186.559998,186.919998,179.399582,4000
2021-06-16,187.960007,187.960007,186.339996,186.809998,179.293991,15500
2021-06-17,186.130005,187.199997,185.460007,187.199997,179.668304,2900
2021-06-18,186.100006,186.100006,184.509995,184.660004,177.230499,6000
2021-06-21,185.419998,186.440002,184.75,186.429993,178.929276,2000
2021-06-22,186.119995,186.169998,185.369995,186.089996,178.602982,2000
2021-06-23,185.149994,185.210007,184.539993,184.690002,177.259293,4700
2021-06-24,185.979996,186.479996,185.979996,186.410004,178.91008,2000
2021-06-25,186.210007,187.639999,186.210007,187.580002,180.03302,17300
2021-06-28,187.639999,187.639999,186.5,187.050003,179.524353,9400
2021-06-29,186.929993,187.199997,185.960007,186.240005,178.746918,4800
2021-06-30,185.75,186.029999,185.550003,185.75,178.276657,6500
2021-07-01,185.949997,188.020004,185.949997,188.020004,180.455307,3100
2021-07-02,188.360001,189.050003,187.779999,189.050003,181.443893,2000
2021-07-06,188.009995,188.020004,187.059998,187.669998,180.1194,12700
2021-07-07,187.399994,188.0,187.029999,188.0,180.436096,4300
2021-07-08,185.800003,187.520004,185.509995,187.270004,179.735489,2700
2021-07-09,188.220001,189.070007,188.220001,188.740005,181.146332,4600
2021-07-12,188.229996,189.210007,188.229996,188.660004,181.069565,2400
2021-07-13,188.089996,188.089996,187.460007,187.470001,179.927429,20800
2021-07-14,187.710007,187.710007,187.259995,187.270004,179.735489,3900
2021-07-15,186.309998,186.440002,185.580002,185.830002,178.353439,2700
2021-07-16,185.5,186.259995,185.5,185.850006,178.372604,23300
2021-07-19,183.809998,184.759995,183.0,184.690002,177.259293,4700
2021-07-20,185.320007,188.210007,185.320007,187.899994,180.340134,3200
2021-07-21,188.059998,188.910004,188.059998,188.910004,181.30954,2500
2021-07-22,188.850006,189.720001,188.850006,189.369995,181.750992,2200
2021-07-23,190.080002,191.009995,190.080002,190.809998,183.133087,5900
2021-07-26,190.509995,190.509995,189.660004,189.770004,182.134903,4600
2021-07-27,190.130005,190.360001,188.979996,190.360001,182.701187,2200
2021-07-28,190.199997,193.880005,190.199997,193.380005,185.599686,3100
2021-07-29,194.449997,194.449997,192.470001,192.470001,184.726257,3400
2021-07-30,192.649994,192.649994,191.460007,191.720001,184.006454,2800
2021-08-02,193.149994,193.800003,192.75,193.039993,185.273346,27100
2021-08-03,194.029999,196.149994,193.509995,196.149994,188.258224,9600
2021-08-04,195.910004,195.910004,193.850006,193.850006,186.050781,7500
2021-08-05,194.110001,194.570007,193.300003,194.520004,186.693802,3500
2021-08-06,194.940002,194.940002,192.880005,193.850006,186.050781,6500
2021-08-09,193.160004,193.990005,192.399994,192.800003,185.042999,14500
2021-08-10,193.089996,194.100006,192.0,193.610001,185.820404,6200
2021-08-11,193.800003,193.800003,190.600006,190.679993,183.008286,6100
2021-08-12,191.699997,193.449997,191.699997,193.229996,185.455704,8700
2021-08-13,194.320007,195.229996,194.320007,195.229996,187.375214,3300
2021-08-16,195.029999,196.199997,194.830002,196.199997,188.306198,4700
2021-08-17,196.809998,198.479996,196.020004,198.470001,190.484879,17200
2021-08-18,198.979996,199.509995,195.339996,195.339996,187.480789,6200
2021-08-19,193.5,196.759995,193.5,194.729996,186.89534,8300
2021-08-20,194.830002,196.619995,194.830002,196.009995,188.123856,3900
2021-08-23,198.039993,199.0,197.729996,198.070007,190.100983,4700
2021-08-24,195.949997,196.190002,195.369995,195.679993,187.807144,9700
2021-08-25,194.330002,194.869995,194.110001,194.75,186.914551,4500
2021-08-26,195.050003,195.050003,193.589996,193.589996,185.801224,4400
2021-08-27,194.5,194.5,193.309998,193.309998,185.532486,5800
2021-08-30,193.610001,194.470001,193.279999,193.880005,186.079559,4900
2021-08-31,194.009995,194.759995,193.020004,193.369995,185.590073,3800
2021-09-01,193.289993,193.910004,192.729996,193.910004,186.108353,11300
2021-09-02,194.669998,196.699997,194.669998,196.699997,188.786087,5800
2021-09-03,197.330002,197.330002,195.600006,196.339996,188.440582,3500
2021-09-07,196.360001,196.360001,194.100006,194.710007,186.87619,2300
2021-09-08,193.830002,194.630005,193.830002,194.429993,186.607407,4100
2021-09-09,194.270004,194.270004,191.699997,191.699997,183.987244,3700
2021-09-10,192.539993,192.539993,189.979996,189.979996,182.336472,3100
2021-09-13,190.899994,190.899994,188.190002,188.729996,181.136749,10700
2021-09-14,189.490005,189.550003,187.720001,187.720001,180.167404,3300
2021-09-15,187.589996,188.470001,187.589996,187.880005,180.320969,5700
2021-09-16,186.539993,187.369995,185.610001,187.070007,179.543549,8600
2021-09-17,185.979996,186.470001,185.470001,186.369995,178.871674,5900
2021-09-20,184.910004,186.389999,183.360001,185.039993,177.595215,9300
2021-09-21,186.199997,186.199997,185.369995,185.369995,177.911926,2300
2021-09-22,185.679993,186.240005,185.220001,185.279999,177.825577,5000
2021-09-23,186.259995,188.339996,186.259995,187.789993,180.234558,7700
2021-09-24,187.419998,187.419998,186.479996,186.479996,179.773758,1400
2021-09-27,186.600006,186.710007,185.520004,185.520004,178.848312,2300
2021-09-28,184.960007,184.960007,182.5,183.380005,176.785263,9200
2021-09-29,184.639999,184.740005,184.380005,184.710007,178.067429,4200
2021-09-30,186.259995,186.300003,183.149994,183.149994,176.563507,4800
2021-10-01,182.339996,185.240005,181.75,184.389999,177.758926,14600
2021-10-04,183.630005,184.399994,181.690002,182.179993,175.628387,12500
2021-10-05,182.520004,183.509995,182.229996,182.229996,175.676605,2300
2021-10-06,181.25,182.309998,180.809998,182.309998,175.753723,3700
2021-10-07,185.449997,185.75,184.460007,184.460007,177.826416,2200
2021-10-08,184.300003,184.639999,184.110001,184.25,177.623962,1800
2021-10-11,184.460007,184.820007,183.820007,183.820007,177.209442,2100
2021-10-12,183.009995,183.029999,182.199997,182.199997,175.647675,2000
2021-10-13,181.789993,182.710007,181.339996,182.460007,175.898346,2700
2021-10-14,183.300003,184.820007,183.300003,183.75,177.141937,3400
2021-10-15,185.300003,185.300003,184.520004,184.520004,177.884262,3900
2021-10-18,183.850006,183.850006,182.179993,182.679993,176.110397,3000
2021-10-19,182.990005,185.130005,182.830002,184.880005,178.231293,6500
2021-10-20,184.869995,187.210007,184.869995,186.429993,179.725555,8200
2021-10-21,186.550003,186.550003,185.639999,186.289993,179.590591,4600
2021-10-22,186.199997,186.75,185.839996,186.75,180.034058,4800
2021-10-25,186.279999,186.940002,186.279999,186.940002,180.217224,2400
2021-10-26,187.669998,187.669998,186.479996,187.300003,180.56427,10200
2021-10-27,186.020004,186.020004,184.600006,184.679993,178.038513,1800
2021-10-28,184.699997,187.039993,184.699997,186.710007,179.995514,7200
2021-10-29,186.509995,188.149994,186.179993,188.149994,181.383713,4700
2021-11-01,188.679993,189.699997,188.679993,189.339996,182.530914,3400
2021-11-02,190.979996,192.75,190.699997,191.039993,184.169769,4200
2021-11-03,190.949997,191.990005,190.789993,191.979996,185.075958,5200
2021-11-04,192.220001,192.220001,190.559998,191.470001,184.584305,6800
2021-11-05,193.800003,195.0,191.889999,194.300003,187.312546,6300
2021-11-08,194.309998,195.169998,194.289993,195.059998,188.045212,8200
2021-11-09,193.690002,193.899994,193.389999,193.649994,186.685913,2200
2021-11-10,193.020004,195.789993,193.020004,195.190002,188.170502,6400
2021-11-11,194.570007,195.589996,194.009995,195.149994,188.131989,2400
2021-11-12,196.649994,196.649994,195.130005,195.449997,188.421173,2500
2021-11-15,195.850006,195.850006,193.949997,193.949997,186.975128,2200
2021-11-16,193.759995,194.770004,193.289993,194.160004,187.177567,4700
2021-11-17,194.869995,194.869995,194.199997,194.630005,187.630676,9900
2021-11-18,194.699997,195.089996,193.339996,193.619995,186.656967,3800
2021-11-19,194.199997,194.339996,192.210007,192.210007,185.297699,13500
2021-11-22,191.960007,193.539993,191.960007,192.309998,185.394089,3500
2021-11-23,191.309998,192.259995,191.309998,192.199997,185.288071,1400
2021-11-24,192.279999,192.279999,190.990005,191.520004,184.632523,3200
2021-11-26,192.410004,193.169998,191.259995,191.899994,184.998856,8200
2021-11-29,193.720001,193.720001,189.220001,189.220001,182.415222,6500
2021-11-30,188.0,189.490005,187.080002,187.179993,180.448593,5300
2021-12-01,187.619995,190.419998,187.619995,188.240005,181.470459,7400
2021-12-02,187.850006,188.160004,187.059998,187.119995,180.390747,2700
2021-12-03,188.100006,188.100006,186.119995,186.869995,180.149719,7300
2021-12-06,187.0,187.350006,185.649994,185.649994,178.973618,5500
2021-12-07,186.860001,187.979996,186.160004,187.279999,180.544998,5700
2021-12-08,187.880005,188.729996,186.589996,188.520004,181.740417,10700
2021-12-09,187.600006,188.410004,187.059998,187.059998,180.33287,4200
2021-12-10,187.210007,187.509995,186.100006,186.380005,179.677368,34500
2021-12-13,186.309998,189.460007,186.309998,189.449997,183.414398,7800
2021-12-14,188.580002,190.080002,188.220001,189.800003,183.753235,4200
2021-12-15,191.119995,195.089996,191.119995,195.089996,188.87471,9100
2021-12-16,195.809998,198.610001,195.320007,198.139999,191.82753,10200
2021-12-17,196.190002,197.300003,194.550003,195.830002,189.591141,9700
2021-12-20,196.479996,197.139999,194.479996,196.860001,190.588333,23800
2021-12-21,196.729996,196.919998,194.729996,196.839996,190.568954,11600
2021-12-22,196.399994,198.979996,196.399994,198.440002,192.117966,4200
2021-12-23,198.820007,199.5,198.820007,199.210007,192.863449,7000
2021-12-27,199.990005,200.300003,199.529999,200.300003,193.918732,5300
2021-12-28,200.149994,200.149994,198.369995,199.0,192.660141,9700
2021-12-29,198.300003,199.229996,198.300003,199.009995,192.669815,10800
2021-12-30,199.169998,200.690002,199.169998,199.949997,193.57988,5800
2021-12-31,199.789993,201.240005,199.600006,199.630005,193.270065,51500
2022-01-03,199.330002,199.330002,196.449997,198.009995,191.70166,6300
2022-01-04,195.830002,196.020004,194.119995,195.389999,189.165146,28400
2022-01-05,196.110001,197.199997,194.529999,194.649994,188.448715,29200
2022-01-06,194.119995,195.199997,192.289993,194.119995,187.935593,4200
2022-01-07,194.660004,196.0,194.5,195.649994,189.416855,5900
2022-01-10,196.419998,197.970001,195.039993,197.970001,191.662949,16700
2022-01-11,198.770004,198.770004,196.889999,198.070007,191.759796,4400
2022-01-12,196.449997,196.589996,195.600006,196.130005,189.881577,7600
2022-01-13,196.149994,196.149994,192.779999,193.119995,186.967468,5800
2022-01-14,192.0,192.699997,190.660004,192.699997,186.560852,4700
2022-01-18,190.610001,191.229996,190.059998,190.149994,184.092056,15600
2022-01-19,191.009995,191.009995,188.940002,188.940002,182.920639,3200
2022-01-20,189.080002,190.940002,188.429993,188.429993,182.42688,5200
2022-01-21,187.729996,189.240005,186.460007,186.550003,180.606796,5500
2022-01-24,183.610001,185.089996,179.149994,185.089996,179.193283,15400
2022-01-25,183.839996,187.289993,183.839996,186.449997,180.509949,9900
2022-01-26,188.350006,188.5,185.169998,186.009995,180.084,7600
2022-01-27,187.440002,189.470001,186.479996,186.529999,180.587402,5100
2022-01-28,185.550003,189.610001,185.550003,189.610001,183.56929,3000
2022-01-31,188.539993,190.529999,188.539993,190.520004,184.450302,17600
2022-02-01,190.220001,191.399994,189.960007,191.399994,185.302261,5300
2022-02-02,190.610001,193.080002,190.440002,192.820007,186.677032,3700
2022-02-03,191.270004,191.300003,190.139999,190.270004,184.208252,3400
2022-02-04,189.199997,191.020004,189.199997,190.139999,184.082413,1800
2022-02-07,190.770004,191.360001,190.710007,190.960007,184.876282,3400
2022-02-08,188.399994,189.690002,187.229996,189.690002,183.646744,4800
2022-02-09,190.080002,191.669998,190.080002,191.259995,185.166718,6800
2022-02-10,190.389999,191.289993,188.600006,189.199997,183.172348,5600
2022-02-11,188.679993,190.350006,187.979996,188.770004,182.756058,4600
2022-02-14,187.5,187.5,185.279999,186.610001,180.664871,5700
2022-02-15,187.089996,189.210007,187.089996,189.169998,183.143295,5800
2022-02-16,189.610001,189.720001,188.630005,189.350006,183.317566,2600
2022-02-17,188.289993,188.289993,186.740005,186.789993,180.839127,2900
2022-02-18,185.779999,187.600006,184.830002,185.429993,179.522446,4600
2022-02-22,184.229996,184.520004,182.520004,182.990005,177.160172,3800
2022-02-23,182.75,183.029999,181.240005,181.320007,175.543411,6200
2022-02-24,176.960007,180.850006,176.960007,180.820007,175.059341,13400
2022-02-25,180.710007,187.5,180.710007,186.960007,181.003723,9900
2022-02-28,184.699997,184.699997,182.199997,183.619995,177.770142,10500
2022-03-01,183.479996,183.479996,181.470001,182.149994,176.346954,9800
2022-03-02,183.559998,186.550003,182.199997,186.130005,180.20015,3700
2022-03-03,187.220001,187.220001,185.559998,186.160004,180.229187,4900
2022-03-04,184.229996,186.809998,184.039993,186.809998,180.85849,3500
2022-03-07,186.119995,186.300003,184.529999,185.110001,179.212646,4500
2022-03-08,185.270004,185.509995,182.300003,182.619995,176.801987,4600
2022-03-09,185.470001,187.210007,185.029999,186.380005,180.4422,4000
2022-03-10,184.839996,187.0,184.75,187.0,181.04245,3900
2022-03-11,187.889999,189.289993,187.470001,187.470001,181.497482,13600
2022-03-14,188.600006,190.330002,187.289993,187.600006,181.623322,7700
2022-03-15,188.949997,189.949997,187.619995,189.949997,183.898453,5800
2022-03-16,191.029999,192.449997,189.559998,192.220001,186.096146,22500
2022-03-17,192.139999,196.050003,192.139999,195.949997,189.707291,13000
2022-03-18,196.029999,196.949997,195.259995,196.470001,190.210739,9400
2022-03-21,196.0,197.679993,195.610001,196.039993,189.794434,49400
2022-03-22,196.559998,196.559998,195.039993,195.649994,189.416855,4700
2022-03-23,195.449997,195.570007,193.869995,193.869995,187.693573,5200
2022-03-24,194.559998,194.580002,193.360001,194.520004,189.097305,4100
2022-03-25,195.380005,195.899994,194.330002,194.979996,189.544495,5200
2022-03-28,194.910004,195.630005,193.860001,195.220001,189.777802,29700
2022-03-29,196.910004,197.539993,196.190002,196.470001,190.992966,8600
2022-03-30,196.899994,197.970001,195.119995,196.050003,190.584656,5600
2022-03-31,196.050003,196.869995,194.259995,194.259995,188.844559,3600
2022-04-01,194.820007,195.919998,194.050003,195.770004,190.3125,3800
2022-04-04,196.490005,196.490005,194.009995,194.929993,189.49588,4600
2022-04-05,195.050003,198.0,195.050003,195.050003,189.612564,4500
2022-04-06,194.729996,198.919998,194.729996,198.720001,193.180237,9700
2022-04-07,198.630005,202.270004,198.630005,201.820007,196.193817,17200
2022-04-08,201.690002,202.770004,201.089996,201.770004,196.145203,12800
2022-04-11,201.529999,202.199997,197.580002,197.699997,192.188644,9100
2022-04-12,198.190002,198.190002,195.940002,196.160004,190.691605,17400
2022-04-13,196.710007,197.949997,196.630005,197.800003,192.285873,2800
2022-04-14,198.149994,198.690002,197.449997,197.449997,191.945633,4200
2022-04-18,196.470001,196.470001,192.759995,193.369995,187.979385,10800
2022-04-19,193.300003,194.990005,193.279999,194.410004,188.990387,7400
2022-04-20,195.110001,195.110001,193.460007,194.270004,188.854294,9500
2022-04-21,195.119995,195.119995,191.440002,191.679993,186.336487,7400
2022-04-22,191.529999,191.529999,187.990005,187.990005,182.749359,9700
2022-04-25,187.270004,190.460007,185.889999,190.380005,185.072754,39100
2022-04-26,190.199997,190.589996,188.100006,188.100006,182.856293,23500
2022-04-27,188.270004,189.710007,187.919998,188.669998,183.4104,10000
2022-04-28,190.179993,192.020004,188.210007,191.210007,185.879623,6000
2022-04-29,189.979996,189.979996,187.820007,187.820007,182.584106,8800
2022-05-02,186.419998,188.199997,183.770004,186.220001,181.028717,18300
2022-05-03,186.630005,188.869995,186.630005,188.0,182.759079,11800
2022-05-04,185.550003,190.289993,185.550003,189.860001,184.56723,3500
2022-05-05,189.169998,189.169998,183.949997,185.110001,179.949646,3400
2022-05-06,183.589996,184.589996,182.779999,184.149994,179.016418,6100
2022-05-09,182.289993,183.050003,180.240005,180.800003,175.759781,7400
2022-05-10,182.929993,183.759995,180.460007,182.660004,177.567947,15200
2022-05-11,182.25,185.199997,180.979996,180.979996,175.934784,4500
2022-05-12,181.610001,184.929993,181.610001,184.929993,179.774643,19400
2022-05-13,185.990005,186.839996,185.669998,186.610001,181.407822,15900
2022-05-16,188.0,189.899994,187.240005,188.830002,183.565948,33900
2022-05-17,189.850006,192.029999,189.839996,192.029999,186.676743,15200
2022-05-18,191.570007,191.740005,187.529999,187.600006,182.370224,7000
2022-05-19,186.259995,188.809998,186.259995,187.809998,182.574371,4000
2022-05-20,191.399994,191.649994,187.779999,191.5,186.16153,20500
2022-05-23,192.880005,193.789993,192.039993,192.369995,187.007248,42500
2022-05-24,192.360001,192.880005,190.880005,192.479996,187.114197,14900
2022-05-25,192.270004,193.539993,191.410004,192.919998,187.541931,15400
2022-05-26,195.119995,195.149994,194.380005,194.639999,189.213974,6700
2022-05-27,195.0,196.720001,195.0,196.720001,191.236008,3800
2022-05-31,195.119995,195.119995,191.960007,194.449997,189.029282,6600
2022-06-01,194.320007,194.320007,190.960007,192.809998,187.434982,68700
2022-06-02,192.449997,193.850006,189.339996,193.850006,188.446014,10600
2022-06-03,192.240005,194.630005,192.240005,193.960007,188.552917,12300
2022-06-06,194.710007,195.139999,193.509995,193.619995,188.222397,9700
2022-06-07,192.830002,196.899994,192.830002,196.899994,191.410965,5800
2022-06-08,195.669998,197.279999,194.919998,195.399994,189.952774,10600
2022-06-09,193.940002,194.210007,190.300003,190.300003,185.6763,9300
2022-06-10,188.429993,188.429993,185.740005,185.990005,181.471024,11200
2022-06-13,182.669998,182.809998,180.110001,180.229996,175.850937,32200
2022-06-14,180.630005,180.630005,178.0,178.899994,174.553268,81600
2022-06-15,180.210007,182.419998,179.279999,181.350006,176.943741,13300
2022-06-16,177.479996,178.470001,177.360001,178.460007,174.123962,12700
2022-06-17,179.259995,180.720001,179.130005,179.309998,174.953293,25500
2022-06-21,180.660004,184.149994,180.660004,183.270004,178.817093,6300
2022-06-22,185.979996,186.759995,185.639999,185.639999,181.129501,12700
2022-06-23,186.570007,190.300003,186.570007,190.160004,185.539673,16200
2022-06-24,191.369995,194.470001,191.369995,194.259995,189.540054,70500
2022-06-27,194.740005,196.169998,194.740005,195.460007,190.710907,14900
2022-06-28,195.5,195.5,190.649994,190.830002,186.19339,5700
2022-06-29,191.639999,192.119995,190.899994,191.470001,186.817856,41900
2022-06-30,190.919998,192.520004,189.809998,191.649994,186.993454,20600
2022-07-01,191.699997,193.839996,190.020004,193.610001,188.905853,84200
2022-07-05,192.009995,193.5,189.479996,193.5,188.798523,40500
2022-07-06,193.910004,195.080002,193.130005,194.399994,189.676666,18300
2022-07-07,194.759995,195.880005,194.759995,195.559998,190.808472,7500
2022-07-08,195.210007,196.600006,194.110001,195.179993,190.437698,11900
2022-07-11,194.080002,194.880005,193.639999,193.759995,189.052185,28900
2022-07-12,193.940002,193.940002,190.809998,191.809998,187.149597,61300
2022-07-13,190.440002,191.270004,190.029999,190.369995,185.744568,7700
2022-07-14,188.020004,190.110001,187.910004,189.860001,185.246964,7900
2022-07-15,191.589996,192.300003,191.169998,192.100006,187.432556,8300
2022-07-18,193.440002,193.440002,188.699997,188.699997,184.115158,2900
2022-07-19,190.190002,191.360001,190.190002,190.330002,185.705536,25600
2022-07-20,190.559998,190.559998,188.399994,188.970001,184.378616,14600
2022-07-21,188.190002,190.339996,188.190002,190.339996,185.715317,3800
2022-07-22,190.149994,190.479996,189.119995,189.589996,184.983536,4200
2022-07-25,189.330002,190.199997,189.199997,190.020004,185.403076,68600
2022-07-26,189.759995,191.610001,189.759995,191.330002,186.681274,9600
2022-07-27,190.669998,192.300003,190.190002,191.899994,187.237381,4600
2022-07-28,191.449997,193.330002,188.0,191.360001,186.710526,8300
2022-07-29,190.960007,190.960007,189.410004,190.529999,185.900681,7000
2022-08-01,190.119995,190.940002,188.649994,188.649994,184.066376,24000
2022-08-02,188.619995,190.869995,187.929993,188.039993,183.471191,19200
2022-08-03,188.550003,188.770004,188.0,188.770004,184.183472,21100
2022-08-04,189.820007,189.820007,188.270004,188.440002,183.861465,20400
2022-08-05,186.990005,189.089996,186.990005,188.979996,184.388336,7300
2022-08-08,189.279999,190.660004,189.0,189.820007,185.207962,3000
2022-08-09,189.470001,189.619995,188.899994,189.210007,184.612762,13800
2022-08-10,190.740005,191.339996,190.389999,191.339996,186.690994,5500
2022-08-11,189.559998,191.199997,188.279999,188.339996,183.763916,7600
2022-08-12,188.619995,190.679993,188.619995,190.539993,185.910446,3500
2022-08-15,189.75,190.220001,189.300003,190.190002,185.568954,8400
2022-08-16,189.259995,190.419998,189.190002,189.820007,185.207962,4300
2022-08-17,188.639999,189.75,188.339996,188.669998,184.085876,4300
2022-08-18,188.889999,188.889999,186.539993,187.429993,182.876007,4900
2022-08-19,186.880005,189.509995,186.880005,188.779999,184.193207,8000
2022-08-22,187.539993,187.839996,186.630005,186.850006,182.310135,3700
2022-08-23,186.119995,186.119995,184.570007,185.070007,180.573364,21800
2022-08-24,184.729996,185.869995,184.630005,185.139999,180.641647,8900
2022-08-25,185.350006,186.369995,184.639999,186.369995,181.841751,15600
2022-08-26,186.020004,186.020004,181.919998,182.009995,177.587692,2900
2022-08-29,180.100006,180.839996,178.559998,178.559998,174.221542,54400
2022-08-30,179.169998,179.169998,176.970001,177.070007,172.767746,9100
2022-08-31,177.899994,177.899994,175.979996,176.139999,171.860336,3000
2022-09-01,175.779999,179.179993,175.190002,179.179993,174.826462,6200
2022-09-02,180.039993,180.199997,176.490005,176.979996,172.679916,9800
2022-09-06,177.610001,178.300003,176.839996,176.929993,172.631149,5200
2022-09-07,176.610001,179.350006,176.240005,179.220001,174.865494,8300
2022-09-08,178.440002,180.820007,178.440002,180.820007,176.426636,3300
2022-09-09,181.380005,183.490005,181.380005,183.080002,178.631714,9000
2022-09-12,184.679993,185.490005,184.020004,184.410004,179.929398,5000
2022-09-13,181.429993,181.440002,178.529999,178.960007,174.611816,7900
2022-09-14,179.470001,180.25,179.169998,179.910004,175.538712,12500
2022-09-15,179.339996,180.080002,179.339996,179.399994,175.041122,2600
2022-09-16,178.020004,179.389999,177.820007,178.899994,174.553268,9800
2022-09-19,177.559998,177.619995,176.029999,177.619995,173.304352,5400
2022-09-20,176.710007,176.710007,174.619995,175.259995,171.001694,5500
2022-09-21,175.75,175.789993,172.270004,172.270004,168.084366,3900
2022-09-22,171.339996,174.279999,171.339996,173.770004,169.547913,2200
2022-09-23,171.929993,171.929993,169.880005,171.449997,167.284271,24800
2022-09-26,169.320007,170.779999,168.75,169.220001,165.965164,6100
2022-09-27,170.119995,171.169998,168.669998,169.100006,165.847473,8300
2022-09-28,170.610001,173.149994,170.610001,172.419998,169.103607,11700
2022-09-29,171.479996,171.479996,169.639999,170.610001,167.328415,13100
2022-09-30,170.679993,172.339996,169.539993,169.539993,166.278992,5400
2022-10-03,170.25,171.309998,169.580002,170.869995,167.583405,5200
2022-10-04,172.089996,174.5,172.089996,174.479996,171.123978,13100
2022-10-05,173.410004,174.350006,172.889999,174.110001,170.761108,16800
2022-10-06,173.889999,173.889999,171.889999,172.020004,168.711304,9100
2022-10-07,171.990005,171.990005,168.919998,169.25,165.994583,4000
2022-10-10,169.619995,169.770004,167.869995,167.979996,164.749023,54200
2022-10-11,168.059998,171.0,168.059998,169.630005,166.367279,6500
2022-10-12,169.350006,170.309998,169.210007,169.350006,166.092667,4800
2022-10-13,166.990005,172.559998,166.990005,172.179993,168.868225,51800
2022-10-14,172.830002,172.830002,170.740005,171.100006,167.809006,4900
2022-10-17,172.050003,174.139999,172.050003,173.869995,170.525711,3700
2022-10-18,174.759995,175.729996,174.509995,174.860001,171.496674,11500
2022-10-19,174.639999,174.639999,170.429993,171.360001,168.063995,7900
2022-10-20,171.610001,171.610001,170.169998,170.270004,166.994965,3000
2022-10-21,170.869995,174.529999,170.869995,174.300003,170.947449,9900
2022-10-24,175.440002,176.649994,175.0,176.149994,172.761856,6600
2022-10-25,175.649994,177.990005,175.649994,177.740005,174.321274,12400
2022-10-26,178.139999,181.369995,178.139999,179.720001,176.263199,20600
2022-10-27,180.419998,180.419998,178.779999,178.779999,175.341278,4800
2022-10-28,179.960007,182.5,179.960007,182.5,178.989716,38900
2022-10-31,181.399994,181.800003,180.809998,181.070007,177.58725,4800
2022-11-01,180.020004,181.550003,178.880005,180.979996,177.498947,51400
2022-11-02,180.869995,181.779999,178.210007,178.210007,174.782242,3300
2022-11-03,176.630005,177.509995,175.759995,177.149994,173.74263,4800
2022-11-04,179.330002,179.330002,175.389999,177.309998,173.899536,2800
2022-11-07,178.690002,179.940002,178.690002,179.460007,176.008194,15900
2022-11-08,178.440002,181.440002,178.440002,179.789993,176.331833,9300
2022-11-09,179.809998,179.910004,177.25,177.25,173.840698,16000
2022-11-10,181.25,181.580002,179.5,181.330002,177.842224,3700
2022-11-11,180.740005,180.809998,178.020004,180.639999,177.165497,9800
2022-11-14,182.320007,184.509995,181.809998,182.470001,178.960297,7900
2022-11-15,183.5,183.539993,181.160004,181.839996,178.342407,8500
2022-11-16,181.789993,182.240005,179.960007,180.160004,176.694733,5500
2022-11-17,178.539993,180.309998,178.539993,180.190002,176.724136,3200
2022-11-18,181.360001,181.660004,180.550003,181.419998,177.930496,2600
2022-11-21,180.929993,181.710007,180.929993,181.710007,178.21492,3500
2022-11-22,182.380005,183.809998,182.179993,183.809998,180.274521,12900
2022-11-23,183.139999,183.690002,182.899994,183.25,179.725281,3500
2022-11-25,183.600006,184.350006,183.600006,184.339996,180.794327,2100
2022-11-28,183.820007,184.800003,183.820007,184.800003,181.245483,5800
2022-11-29,184.699997,184.839996,184.320007,184.589996,181.03952,8500
2022-11-30,184.619995,187.350006,184.619995,187.350006,183.746445,1800
2022-12-01,189.440002,189.630005,188.369995,189.369995,185.72757,18400
2022-12-02,187.460007,190.119995,187.169998,189.960007,186.306229,5700
2022-12-05,189.5,189.5,188.020004,188.020004,184.403549,4100
2022-12-06,188.089996,188.089996,184.610001,185.089996,181.529892,6800
2022-12-07,184.910004,186.679993,184.910004,186.210007,182.628372,12700
2022-12-08,186.559998,187.490005,186.559998,187.490005,183.883743,5200
2022-12-09,187.020004,188.25,185.679993,185.679993,182.108536,3100
2022-12-12,185.699997,187.690002,185.699997,187.690002,184.079895,8400
2022-12-13,187.860001,189.0,187.520004,187.779999,185.489487,8200
